,code,name,address,tel,gps,level,openTime,isClose,pcode,ccode,dcode,p,c,d,longitude,latitude
8342,A0711005F03,新庙镇雅迪专卖店,新庙镇茅草鄂东大道51-17,15727118444,"114.94014,30.395191",二网,8：00-18：00,1,420000,420700,420704,湖北省,鄂州市,鄂城区,114.94014,30.395191
8343,A0711005F04,沙窝新湾雅迪专卖店,沙窝乡新湾村,13886316770,"115.026062,30.560388",二网,8：00-18：00,1,420000,420700,420704,湖北省,鄂州市,鄂城区,115.026062,30.560388
8344,A0711005F05,碧石镇黄土咀雅迪专卖店,碧石镇黄土咀小学,13972964442,"114.875848,30.294615",二网,8：00-18：00,1,420000,420700,420704,湖北省,鄂州市,鄂城区,114.875848,30.294615
8345,A0711005E02,关柳南路雅迪专卖店,关柳南路商业步行街五墩摩托车市场,07113388088,"114.882487,30.39145",一网,8：00-18：00,1,420000,420700,420704,湖北省,鄂州市,鄂城区,114.882487,30.39145
8346,A0711005F01,华容区雅迪专卖店,华容区316国道旁,13227101828,"114.831923,30.535095",二网,8：00-18：00,1,420000,420700,420704,湖北省,鄂州市,鄂城区,114.831923,30.535095
8347,A0711005F02,泽林镇雅迪专卖店,泽林镇106国道和谐大道与江碧路交叉口北200米,13227101828,"114.875276,30.346032",二网,8：00-18：00,1,420000,420700,420704,湖北省,鄂州市,鄂城区,114.875276,30.346032
8348,A0724001E01,象山大道雅迪专卖店,荆门市象山大道90号,13986969662,"112.206268,31.034926",一网,8：00-18：00,1,420000,420800,420802,湖北省,荆门市,东宝区,112.206268,31.034926
8349,A0724001F01,子陵大道雅迪专卖店,子陵镇子陵大道,13597992642,"112.22693,31.141711",二网,8：00-18：00,1,420000,420800,420802,湖北省,荆门市,东宝区,112.22693,31.141711
8350,A0724001F08,漳河路雅迪专卖店,漳河镇漳河路185号派出所,18972862299,"112.08323,30.957849",二网,8：00-18：00,1,420000,420800,420802,湖北省,荆门市,东宝区,112.08323,30.957849
8351,A0724001F09,子陵镇南桥街雅迪专卖店,子陵镇南桥街幼儿园,13872938849,"112.218897,31.178412",二网,8：00-18：00,1,420000,420800,420802,湖北省,荆门市,东宝区,112.218897,31.178412
8352,A0724001F02,乐乡关村雅迪专卖店,双河镇乐乡关村西南331省道与207国道交界,15972616624,"112.270552,31.293344",二网,8：00-18：00,1,420000,420800,420804,湖北省,荆门市,掇刀区,112.270552,31.293344
8353,A0724001F03,十里铺雅迪专卖店,十里铺西街,15972608515,"112.188298,30.877408",二网,8：00-18：00,1,420000,420800,420804,湖北省,荆门市,掇刀区,112.188298,30.877408
8354,A0724001F06,团林镇李集路雅迪专卖店,团林镇李集路口,15872179645,"112.236758,30.831331",二网,8：00-18：00,1,420000,420800,420804,湖北省,荆门市,掇刀区,112.236758,30.831331
8355,A0724001F10,麻城镇雅迪专卖店,麻城镇粮站,18908690866,"112.300179,30.913672",二网,8：00-18：00,1,420000,420800,420804,湖北省,荆门市,掇刀区,112.300179,30.913672
8356,A0724002E01,轻机大道雅迪专卖店,京山县轻机大道,15335862266,"113.132027,31.03013",一网,8：00-18：00,1,420000,420800,420821,湖北省,荆门市,京山县,113.132027,31.03013
8357,A0724001F04,国道街雅迪专卖店,五里铺国道街83号,13032759899,"112.21466,30.746856",二网,8：00-18：00,1,420000,420800,420822,湖北省,荆门市,沙洋县,112.21466,30.746856
8358,A0724001F05,马良镇雅迪专卖店,马良镇人民政府,15926667601,"112.562448,30.882165",二网,8：00-18：00,1,420000,420800,420822,湖北省,荆门市,沙洋县,112.562448,30.882165
8359,A0724001F07,毛李镇校苑路雅迪专卖店,毛李镇校苑路30 ,13657150816,"112.488595,30.508887",二网,8：00-18：00,1,420000,420800,420822,湖北省,荆门市,沙洋县,112.488595,30.508887
8360,A0724001F11,北街路雅迪专卖店,拾桥镇北街路,15327559121,"112.283116,30.560567",二网,8：00-18：00,1,420000,420800,420822,湖北省,荆门市,沙洋县,112.283116,30.560567
8361,A0724009E01,交通路雅迪专卖店,沙洋县交通路86号,18872368879,"112.596384,30.708057",一网,8：00-18：00,1,420000,420800,420822,湖北省,荆门市,沙洋县,112.596384,30.708057
8362,A0724007E01,莫愁大道雅迪专卖店,莫愁大道28号,15972601569,"112.596151,31.168551",一网,8：00-18：00,1,420000,420800,420881,湖北省,荆门市,钟祥市,112.596151,31.168551
8363,A0712006E01,环城路雅迪服务站,环城路201号雅迪,07122842088,"113.922677,30.919118",一网,8：00-18：00,1,420000,420900,420902,湖北省,孝感市,孝南区,113.922677,30.919118
8364,A0712006F01,三汊镇兴业路雅迪专卖店,三汊镇兴业路,13986505786,"114.06647,30.941659",二网,8：00-18：00,1,420000,420900,420902,湖北省,孝感市,孝南区,114.06647,30.941659
8365,A0712006F03,肖港雅迪专卖店,肖港镇华都大道,13469804511,"113.950762,31.075654",二网,8：00-18：00,1,420000,420900,420902,湖北省,孝感市,孝南区,113.950762,31.075654
8366,A0712006F04,火车雅迪专卖店,火车站胜利街111号,13177295310,"113.928892,30.966595",二网,8：00-18：00,1,420000,420900,420902,湖北省,孝感市,孝南区,113.928892,30.966595
8367,A0712006F05,陡岗雅迪专卖店,陡岗镇二桥头雅迪专卖店,13871888238,"113.862307,31.041041",二网,8：00-18：00,1,420000,420900,420902,湖北省,孝感市,孝南区,113.862307,31.041041
8368,A0712006F06,毛陈雅迪专卖店,毛陈镇107国道雅迪专卖,13995857822,"113.986892,30.870413",二网,8：00-18：00,1,420000,420900,420902,湖北省,孝感市,孝南区,113.986892,30.870413
8369,A0712006F08,朱湖雅迪专卖店,朱湖农场车站路99号,13797170135,"113.950558,30.792137",二网,8：00-18：00,1,420000,420900,420902,湖北省,孝感市,孝南区,113.950558,30.792137
8370,A0712006F09,永安雅迪专卖店,永安中佰超市旁,15072127236,"120.38442818,36.1052149",二网,8：00-18：00,1,420000,420900,420902,湖北省,孝感市,孝南区,120.38442818,36.1052149
8371,A0712006F10,西河雅迪专卖店,西河镇黄孝路33号,13797211377,"114.025812,31.008279",二网,8：00-18：00,1,420000,420900,420902,湖北省,孝感市,孝南区,114.025812,31.008279
8372,A0712006F13,罗坡雅迪专卖店,罗坡开发区,13476551480,"113.909962,30.964336",二网,8：00-18：00,1,420000,420900,420902,湖北省,孝感市,孝南区,113.909962,30.964336
8373,A0712006F14,杨店镇雅迪专卖店,杨店镇好友多对面,13797217294,"114.119562,31.036024",二网,8：00-18：00,1,420000,420900,420902,湖北省,孝感市,孝南区,114.119562,31.036024
8374,A0712006F02,河口雅迪专卖店,河口大桥83号附近 ,13227164992,"113.886196,30.935727",二网,8：00-18：00,1,420000,420900,420902,湖北省,孝感市,孝南区,113.886196,30.935727
8375,A0712006F12,白沙雅迪专卖店,白沙镇王山村188号,13297549903,"113.857031,31.092546",二网,8：00-18：00,1,420000,420900,420921,湖北省,孝感市,孝昌县,113.857031,31.092546
8376,A0712006F07,邹港雅迪专卖店,邹港镇振兴街附近,15717297459,"114.043216,31.091522",二网,8：00-18：00,1,420000,420900,420921,湖北省,孝感市,孝昌县,114.043216,31.091522
8377,A0712006F15,邹岗镇雅迪专卖店,邹岗镇卢管村委,15549503452,"114.094641,31.098368",二网,8：00-18：00,1,420000,420900,420921,湖北省,孝感市,孝昌县,114.094641,31.098368
8378,A0712008E02,新星街雅迪服务站,新星街12号,15107299799,"113.994373,31.262676",一网,8：00-18：00,1,420000,420900,420921,湖北省,孝感市,孝昌县,113.994373,31.262676
8379,A0712006F11,周巷雅迪专卖店,周巷镇新建路160号,15897711909,"113.93573439,30.92795478",二网,8：00-18：00,1,420000,420900,420921,湖北省,孝感市,孝昌县,113.93573439,30.92795478
8380,A0712015E01,城中路雅迪专卖店,城中北路38号,13972641522,"114.130582,31.570649",一网,8：00-18：00,1,420000,420900,420922,湖北省,孝感市,大悟县,114.130582,31.570649
8381,A0712013E02,梦泽大道雅迪服务站,梦泽大道88号,13227141524,"113.756539,31.026486",一网,8：00-18：00,1,420000,420900,420923,湖北省,孝感市,云梦县,113.756539,31.026486
8382,A0712007E01,蒲阳大道雅迪专卖店,蒲阳大道66号,18972693525,"113.571489,30.946366",一网,8：00-18：00,1,420000,420900,420981,湖北省,孝感市,应城市,113.571489,30.946366
8383,A0712007F01,东马坊雅迪专卖店,东马坊腾西街77号,13972684246,"113.712684,30.921001",二网,8：00-18：00,1,420000,420900,420981,湖北省,孝感市,应城市,113.712684,30.921001
8384,A0712007F02,杨河镇雅迪专卖店,杨河镇中横街161,13635813493,"113.596343,31.098595",二网,8：00-18：00,1,420000,420900,420981,湖北省,孝感市,应城市,113.596343,31.098595
8385,A0712007F03,长江埠雅迪专卖店,长江埠车站路101号,15971313187,"113.744205,30.864161",二网,8：00-18：00,1,420000,420900,420981,湖北省,孝感市,应城市,113.744205,30.864161
8386,A0712002E02,文昌路雅迪服务站,文昌路21号,07125228261,"113.701709,31.262254",一网,8：00-18：00,1,420000,420900,420982,湖北省,孝感市,安陆市,113.701709,31.262254
8387,A0712016E01,仙女大道雅迪专卖店,仙女大道443-4,13995862525,"113.836324,30.659123",一网,8：00-18：00,1,420000,420900,420984,湖北省,孝感市,汉川市,113.836324,30.659123
8388,A0712016F01,茶棚村雅迪专卖店,茶棚村106省道,13797110237,"113.516379,30.52412",二网,8：00-18：00,1,420000,420900,420984,湖北省,孝感市,汉川市,113.516379,30.52412
8389,A0712016F02,二河镇雅迪专卖店,二河镇106省道,15387216128,"113.460083,30.537442",二网,8：00-18：00,1,420000,420900,420984,湖北省,孝感市,汉川市,113.460083,30.537442
8390,A0712016F03,分水镇雅迪专卖店,分水镇交通大道235号,15971239551,"113.658136,30.586251",二网,8：00-18：00,1,420000,420900,420984,湖北省,孝感市,汉川市,113.658136,30.586251
8391,A0712007F04,城隍镇雅迪专卖店,城隍镇106省道,13277018977,"113.796345,30.631829",二网,8：00-18：00,1,420000,420900,420984,湖北省,孝感市,汉川市,113.796345,30.631829
8392,A0712007F05,华严农场雅迪专卖店,华严农场106省道,13871852859,"113.71408,30.622749",二网,8：00-18：00,1,420000,420900,420984,湖北省,孝感市,汉川市,113.71408,30.622749
8393,A0712007F06,麻河镇雅迪专卖店,麻河镇汉长线,13886392259,"113.701775,30.780031",二网,8：00-18：00,1,420000,420900,420984,湖北省,孝感市,汉川市,113.701775,30.780031
8394,A0712007F07,刘格镇雅迪专卖店,刘格镇汉长线,13733488528,"113.819956,30.755554",二网,8：00-18：00,1,420000,420900,420984,湖北省,孝感市,汉川市,113.819956,30.755554
8395,A0712007F08,杨水湖镇雅迪专卖店,杨水湖上房村,13797110939,"113.721555,30.720744",二网,8：00-18：00,1,420000,420900,420984,湖北省,孝感市,汉川市,113.721555,30.720744
8396,A0712007F09,江集雅迪专卖店,江集街,13886370035,"113.718123,30.438015",二网,8：00-18：00,1,420000,420900,420984,湖北省,孝感市,汉川市,113.718123,30.438015
8397,A0712007F10,马口镇雅迪专卖店,中心金马大道425号,15072665118,"113.847225,30.568215",二网,8：00-18：00,1,420000,420900,420984,湖北省,孝感市,汉川市,113.847225,30.568215
8398,A0716001F02,观音垱雅迪专卖店,沙市区关音垱镇318国道旁,13872382470,"112.501471,30.345421",二网,8：00-18：00,1,420000,421000,421002,湖北省,荆州市,沙市区,112.501471,30.345421
8399,A0716001F08,关沮镇雅迪专卖店,沙市区关沮镇岳桥泸渝高速路旁,13797314459,"112.274741,30.382527",二网,8：00-18：00,1,420000,421000,421002,湖北省,荆州市,沙市区,112.274741,30.382527
8400,A0716001F11,岑河中天购物广场雅迪专卖店,沙市区沙岑路中天购物广场旁,13997621349,"112.370536,30.295518",二网,8：00-18：00,1,420000,421000,421002,湖北省,荆州市,沙市区,112.370536,30.295518
8401,A0716001E03,北京中路福地世家雅迪服务站,北京中路福地世家摩托车市场,07164311871,"112.269126,30.309454",一网,8：00-18：00,1,420000,421000,421002,湖北省,荆州市,沙市区,112.269126,30.309454
8402,A0716001F01,屈原路雅迪专卖店,荆州市屈原路1号,18608613707,"112.209808,30.354528",二网,8：00-18：00,1,420000,421000,421003,湖北省,荆州市,荆州区,112.209808,30.354528
8403,A0716001F07,马家寨雅迪专卖店,江陵县马市中心路乡政府旁,13986712093,"112.268693,30.308658",二网,8：00-18：00,1,420000,421000,421003,湖北省,荆州市,荆州区,112.268693,30.308658
8404,A0716001F09,弥市雅迪专卖店,荆州区弥市镇弥市客车站对面,15272555889,"112.268649,30.308708",二网,8：00-18：00,1,420000,421000,421003,湖北省,荆州市,荆州区,112.268649,30.308708
8405,A0716001F10,三湖雅迪雅迪专卖店,江陵县三湖管理区航空路,18064214070,"112.584381,30.22293",二网,8：00-18：00,1,420000,421000,421003,湖北省,荆州市,荆州区,112.584381,30.22293
8406,A0716001F12,马山雅迪专卖店,荆州区马山镇加油站旁,07168862987,"112.027925,30.492715",二网,8：00-18：00,1,420000,421000,421003,湖北省,荆州市,荆州区,112.027925,30.492715
8407,A0716001F13,太湖雅迪专卖店,荆州区太湖318国道旁,15090838582,"112.08097,30.365252",二网,8：00-18：00,1,420000,421000,421003,湖北省,荆州市,荆州区,112.08097,30.365252
8408,A0716002F02,唐咀村雅迪专卖店,唐咀村,13593870980,"112.129644,30.045173",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,112.129644,30.045173
8409,A0716002F03,斑竹垱镇雅迪专卖店,斑竹垱镇水利管理所,13972152676,"112.022395,30.058245",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,112.022395,30.058245
8410,A0716002F04,夹竹园雅迪专卖店,夹竹园二零七国道,13797261886,"112.121924,29.993908",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,112.121924,29.993908
8411,A0716002F05,南平镇雅迪专卖店,南平镇建设北路,13872319391,"112.09473,29.91661",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,112.09473,29.91661
8412,A0716002F06,章庄铺雅迪专卖店,章庄铺二零七国道,13317582923,"111.941268,29.895551",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,111.941268,29.895551
8413,A0716002F07,孟溪镇雅迪专卖店,孟溪镇西街,13697178935,"112.100555,29.859872",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,112.100555,29.859872
8414,A0716002F08,胡厂雅迪专卖店,章田寺乡胡厂八一小学,13872210216,"112.175042,29.794049",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,112.175042,29.794049
8415,A0716002F09,章田镇雅迪专卖店,章田镇新建街,13997632233,"112.218037,29.85744",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,112.218037,29.85744
8416,A0716002F12,沙场雅迪专卖店,沙场221省道,15826556835,"112.339911,29.895328",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,112.339911,29.895328
8417,A0716002F13,藕池镇雅迪专卖店,藕池镇荆江路,13397217777,"112.327905,29.748515",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,112.327905,29.748515
8418,A0716002F14,杨厂镇雅迪专卖店,杨厂镇新正街,13872285571,"112.298991,30.065509",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,112.298991,30.065509
8419,A0716002F16,麻口镇雅迪专卖店,麻口镇中心巷,13227628297,"112.316752,29.98058",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,112.316752,29.98058
8420,A0716002F17,甘家厂雅迪专卖店1,甘厂镇民主路12 ,15272338440,"112.089487,29.749437",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,112.089487,29.749437
8421,A0716002F18,新口镇雅迪专卖店,新口镇,13886608170,"112.245769,29.83936",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,112.245769,29.83936
8422,A0716002F19,裕公乡雅迪专卖店,裕公乡裕新街,13227648297,"112.356908,29.851579",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,112.356908,29.851579
8423,A0716002F10,甘家厂雅迪专卖店2,甘家厂零三六县道岩头桥,13797371021,"112.153209,29.752016",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,112.153209,29.752016
8424,A0716002F21,前进路雅迪专卖店,闸口镇前进路,13437216413,"112.217054,29.92068",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,112.217054,29.92068
8425,A0716002E02,警民路雅迪服务站,警民路1号,07165243615,"112.217202,30.070324",一网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,112.217202,30.070324
8426,A0716002F22,同兴雅迪专卖店,同兴零三六县道岩头桥附近,13797371021,"111.972004,30.288406",二网,8：00-18：00,1,420000,421000,421022,湖北省,荆州市,公安县,111.972004,30.288406
